Sequence_ID	Param_1	Param2
CSB57571 [Vibrio cholerae]	281	0.859153989035175
RKX71426 [candidate division WOR-3 bacterium]	342	0.07318228048766351
WP_027716496 [Desulfuromonas sp. TF]	50	0.17096130838878643
THG36735 [Muribaculaceae bacterium]	611	0.7018102717068997
OFX61963 [Bacteroidetes bacterium RIFOXYC2_FULL_40_12]	149	0.007524255850322792
TDJ53164 [Nitrospina sp.]	878	0.8988928084599248
TRZ96168 [bacterium]	360	0.30476037274835965
WP_135089627 [Sphingomonas sp. 17J27-24]	965	0.6098705994806758
TSA02172 [Methylococcus sp.]	813	0.7471931236485696
WP_114390496 [Notoacmeibacter marinus]	133	0.13451095632672783
RYG06059 [Burkholderiales bacterium]	41	0.3963250429867301
WP_085284443 [Colwellia chukchiensis]	215	0.5667695195587354
ODT36606 [Lautropia sp. SCN 70-15]	68	0.4185673035227989
WP_036519394 [Nitrincola sp. A-D6]	230	0.4518331036802853
WP_082195208 [Bacillus andreraoultii]	175	0.8219402644061059
WP_116208159 [Paraperlucidibaca baekdonensis]	574	0.98228297163319
WP_013944197 [Simkania negevensis Z]	484	0.1402781552371406
WP_102072199 [Pusillimonas sp. JR1/69-3-13]	424	0.47244310915302745
WP_100695912 [Advenella sp. S44]	753	0.5745193322662921
RKX45134 [Verrucomicrobia bacterium]	209	0.2439862668704661
OIP92687 [Syntrophobacterales bacterium CG_4_8_14_3_um_filter_49_14]	697	0.43376625525941415
WP_126757059 [Aliidiomarina taiwanensis]	793	0.6204074355244784
WP_015500831 [Octadecabacter antarcticus 307]	532	0.2460581776132097
WP_129948693 [Shewanella sp. OPT22]	134	0.3099468951786961
WP_085896677 [Limimaricola soesokkakensis]	295	0.7925369170753933
WP_129466070 [Providencia rettgeri]	54	0.05645175535333247
WP_125932053 [Chromatiaceae bacterium 2141T.STBD.0c.01a]	418	0.16171077949546475
WP_028293178 [Oceanobacter kriegii]	549	0.054098025226673396
WP_049622618 [Dyella-like sp. DHo]	256	0.04575263934882523
WP_106891714 [Ahniella affigens]	683	0.841290522137531
TQV64983 [Halothiobacillaceae bacterium]	688	0.6733617161671918
WP_121993421 [Rhizobiales bacterium]	831	0.8335055918276266
WP_083868085 [Halomonas smyrnensis]	62	0.7191885401956102
OWU66331 [Armatimonadetes bacterium Cent15-Ar3]	406	0.3625714661398308
WP_062060715 [Sphingobium baderi]	781	0.9832136020770338
KRO71284 [Cryomorphaceae bacterium BACL18 MAG-120924-bin36]	201	0.8796351624568052
KOR30368 [Achromatium sp. WMS2]	844	0.7191785696252552
KZZ41738 [Thalassolituus sp. HI0120]	984	0.7162884379416063
WP_141350289 [Zoogloea ramigera]	391	0.7933883390830099
OIO54090 [Alphaproteobacteria bacterium CG_4_10_14_0_2_um_filter_63_37]	529	0.4926124531322815
RPG32157 [Gammaproteobacteria bacterium TMED92]	668	0.49099756571516984
OUU46220 [Verrucomicrobia bacterium TMED56]	491	0.9273675556142609
OFY87463 [Bacteroidetes bacterium RIFCSPLOWO2_12_FULL_35_15]	446	0.678983858694613
PIW55201 [Sphingomonadales bacterium CG12_big_fil_rev_8_21_14_0_65_65_10]	738	0.6937351850493477
TAM46567 [Gammaproteobacteria bacterium]	824	0.09518708640001006
RUQ40095 [Candidatus Competibacteraceae bacterium]	417	0.6631123906758951
WP_113854871 [Sutterella wadsworthensis]	930	0.30410045946755215
PKN51668 [Deltaproteobacteria bacterium HGW-Deltaproteobacteria-13]	285	0.41336628874278214
WP_012383937 [Beijerinckia indica subsp. indica ATCC 9039]	817	0.5048456711879281
WP_004346555 [Prevotella buccae ATCC 33574]	139	0.2162127625450846
PLX11907 [Marinilabiliales bacterium]	692	0.2992469129162926
TPG39588 [Sphingomonas koreensis]	516	0.23500561668906916
WP_045534825 [Serpentinomonas mccroryi]	567	3.6867514677352275e-05
BAL77175 [Bradyrhizobium sp. S23321]	500	0.9760784728102492
WP_136870954 [Desulforhopalus sp. IMCC35007]	675	0.9888818806197732
WP_108127193 [Saccharospirillum mangrovi]	392	0.6629003028709868
WP_022595219 [Vibrio nigripulchritudo SO65]	748	0.8852208591994645
PYT54552 [Acidobacteria bacterium]	42	0.9543473503365865
PWM61824 [Clostridia bacterium]	541	0.9598382793079732
WP_044241155 [Chondromyces apiculatus DSM 436]	102	0.8809347148523585
PDH32934 [OM182 bacterium MED-G28]	888	0.7047294027376384
OGN63318 [Chlamydiae bacterium RIFCSPHIGHO2_12_FULL_49_9]	256	0.6571638840887059
RKY76217 [candidate division KSB1 bacterium]	799	0.4416892353106143
WP_076591705 [Herminiimonas arsenitoxidans]	724	0.8755847822878632
ADW17267 [Desulfobulbus propionicus DSM 2032]	925	0.8307857974634532
GBD01036 [bacterium HR18]	607	0.3222527609299456
OGW75001 [Omnitrophica bacterium RBG_13_46_9]	592	0.781840154591905
TMM31801 [Actinobacteria bacterium]	22	0.5177221389152845
WP_101068049 [Roseovarius salinarum]	331	0.12936475995682917
RPH06339 [bacterium TMED46]	874	0.44080945732278143
WP_019369339 [Sphingomonas sp. WG]	373	0.579604635510855
WP_101240911 [Enterobacterales bacterium CwR94]	475	0.42774683016186044
WP_129169852 [Candidatus Marinimicrobia bacterium]	751	0.2545817652233039
RZL30741 [Pedobacter sp.]	576	0.10867853471169087
WP_126979522 [Defluviimonas sp. XJ4]	883	0.05683119351731525
ONK68199 [Asparagus officinalis]	485	0.487152570596432
OIQ20236 [Lacinutrix sp. MedPE-SW]	650	0.9636606026421569
WP_058088777 [Aquabacterium parvum]	70	0.6952478374771491
OHB76469 [Planctomycetes bacterium RBG_16_55_9]	85	0.09047282437740345
OQW90678 [Beggiatoa sp. IS2]	657	0.1879077986547829
OGP13292 [Deltaproteobacteria bacterium GWA2_50_8]	623	0.1393531457381858
PYI87320 [Verrucomicrobia bacterium]	834	0.9082544068669827
WP_132257478 [Paucimonas lemoignei]	258	0.9860376872500388
WP_124081703 [Pigmentiphaga sp. IMT-318]	479	0.2043945632041505
PYX12526 [Acidobacteria bacterium]	737	0.567159055594661
PCH72317 [Rhizobiales bacterium]	281	0.9165979828309427
RPH00556 [Candidatus Pelagibacter sp. TMED153]	407	0.7671811230192769
WP_099822955 [Tatumella sp. OPLPL6]	427	0.5944102886301723
OGU20780 [Gemmatimonadetes bacterium RIFCSPLOWO2_12_FULL_68_9]	258	0.35138276045801964
WP_124865842 [Comamonadaceae bacterium OH2545_COT-014]	327	0.8148802317864839
WP_014450318 [Leptospirillum ferrooxidans C2-3]	711	0.0034204987164392353
WP_138564558 [Thiomicrorhabdus sp. G1]	466	0.4754654625025836
TMH26456 [Betaproteobacteria bacterium]	640	0.9366876799033759
OUR71965 [Methylophaga sp. 41_12_T18]	740	0.6651884729384496
WP_121085512 [Robbsia sp. DHC34]	757	0.014844659492104229
WP_086105581 [Chitinophagaceae bacterium IBVUCB2]	733	0.6936827115679038
OUU11648 [Verrucomicrobia bacterium TMED40]	500	0.24958315814780996
WP_045825384 [Teredinibacter turnerae]	881	0.2623505096539781
OUU96135 [Planctomycetes bacterium TMED75]	715	0.13330623223697047
WP_024334502 [Desulfotignum balticum]	919	0.9840797552467321
RZO59009 [Verrucomicrobia subdivision 3 bacterium]	320	0.8098841928508063
WP_123712055 [Sinobacterium caligoides]	189	0.10260388923753438
WP_115073164 [Haemophilus haemoglobinophilus]	669	0.7905139289343686
RMG52181 [Gammaproteobacteria bacterium]	32	0.9967804236149759
WP_005865280 [Bartonella alsatica IBS 382]	382	0.31612616786895953
RMG95853 [Candidatus Dadabacteria bacterium]	104	0.0006374778212442367
WP_013214874 [Hyphomicrobium denitrificans ATCC 51888]	811	0.6272608580964341
WP_014402169 [Frateuria aurantia DSM 6220]	187	0.1399672256024912
RPI50851 [Deltaproteobacteria bacterium]	32	0.2011410836412676
WP_058701391 [Pantoea stewartii]	796	0.5035412047992344
TAJ25514 [Nitrospirae bacterium]	754	0.583920214312795
WP_075792956 [Massilia putida]	17	0.5630260084259746
RZO69122 [Parvularculaceae bacterium]	323	0.805248277001279
TND06849 [Gammaproteobacteria bacterium]	35	0.12440661333233627
WP_106183049 [Candidatus Pandoraea novymonadis]	28	0.5079822224645175
WP_017221690 [Moritella dasanensis]	211	0.9504094981807791
OGS99614 [Gallionellales bacterium RIFCSPLOWO2_12_FULL_59_22]	411	0.4994501363783299
OUW21305 [bacterium TMED161]	996	0.5051034316212223
WP_115466486 [Marinomonas sp. YLB-05]	834	0.458352166386485
SIO26652 [Rhodovulum sp. ES.010]	221	0.8647959009200515
KRP04589 [Pelagibacteraceae bacterium BACL20 MAG-120920-bin64]	442	0.346558670894875
PTQ68608 [Celeribacter persicus]	364	0.007158155352306128
PLW96932 [Marinilabiliales bacterium]	297	0.10471274812880549
WP_127121725 [Cytophagaceae bacterium Ys]	323	0.6960606085077964
RYD17817 [Verrucomicrobiaceae bacterium]	384	0.6808121685850583
WP_129762942 [Salipiger sp. IMCC34102]	77	0.6678014205034377
WP_139514879 [Hymenobacter sp. 17J68-5]	764	0.9359382154908373
WP_114417905 [Marinospirillum sp. F3212]	271	0.8680447515981975
WP_091239288 [Aquimonas voraii]	53	0.034478143165604935
WP_091682119 [Methylocapsa palsarum]	173	0.31259330771557725
PIU29285 [Actinobacteria bacterium CG08_land_8_20_14_0_20_35_9]	538	0.654993775294526
WP_105732641 [Phyllobacterium myrsinacearum]	555	0.6567222904108042
WP_107975861 [Roseivivax pacificus]	899	0.13658678857987383
WP_132872056 [Seleniivibrio woodruffii]	469	0.050221949003508404
WP_036867526 [Prevotella bivia DNF00320]	372	0.7120066245127759
PPR35728 [Alphaproteobacteria bacterium MarineAlpha9_Bin5]	757	0.29256062444450337
WP_025822153 [Asaia astilbis]	279	0.9022378154633643
PPD56309 [Methylotenera sp.]	651	0.8878640242286462
WP_066181350 [Hoeflea olei]	325	0.4352266107028011
WP_018025751 [Oligella urethralis]	39	0.44755853080814956
WP_116546453 [Plesiomonas shigelloides]	702	0.1174839855193116
PIK16523 [Halobacteriovorax sp. JY17]	843	0.6405967746447836
WP_085847824 [Pacificibacter marinus]	279	0.08253853518301635
WP_129727710 [Bacillus funiculus]	642	0.7957351129740998
WP_107337713 [Pandoraea apista]	506	0.8507224920672286
WP_114210885 [Acidobacteriaceae bacterium SBC82]	507	0.8845087108240378
OIN98972 [Desulfovibrionaceae bacterium CG1_02_65_16]	920	0.11869733931937265
WP_096175543 [Cohaesibacter sp. ES.047]	195	0.5748595938803006
RPI75699 [Desulfobacteraceae bacterium]	514	0.7387875614703017
WP_114888955 [Sulfitobacter sp. SK012]	365	0.5427233494572302
RJR27422 [Candidatus Latescibacteria bacterium]	464	0.7097105043084486
RZK49561 [Pedobacter sp.]	969	0.985674074933273
WP_036302549 [Methylotenera sp. L2L1]	78	0.07821367903532894
VFS61432 [Leminorella grimontii]	647	0.13918900909399412
WP_015260143 [Thioalkalivibrio nitratireducens DSM 14787]	450	0.15885860609614666
PIP01767 [Zetaproteobacteria bacterium CG_4_9_14_3_um_filter_54_145]	85	0.8544590963487227
SFJ46277 [Nereida ignava DSM 16309]	100	0.34550405466972467
WP_124735017 [Rhodobacteraceae bacterium CH30]	263	0.005582738560992673
WP_134841617 [Gammaproteobacteria bacterium LSUCC0112]	843	0.20592571206562094
WP_119263579 [Rhodospirillaceae bacterium SYSU D60007]	64	0.5685922881622759
PSQ94561 [Proteobacteria bacterium SW_6_67_9]	127	0.6503233537480722
PIP91317 [Bdellovibrionales bacterium CG11_big_fil_rev_8_21_14_0_20_38_13]	252	0.5628359507740854
WP_010516438 [Croceivirga radicis]	804	0.26677103787482037
RLA22859 [Gammaproteobacteria bacterium]	32	0.001355946130131347
PIX12450 [Flavobacteriaceae bacterium CG_4_8_14_3_um_filter_31_8]	238	0.9279256599723351
PCI90822 [Oceanospirillales bacterium]	507	0.17100226617172232
TAH17528 [Cytophagales bacterium]	345	0.19865699847074691
WP_108001247 [Mycoplana dimorpha]	192	0.7316624474872612
WP_085757071 [Oceanicoccus sagamiensis]	360	0.8104615727766272
KXK53213 [Chlorobi bacterium OLB7]	572	0.36660160888036186
WP_133003619 [Marinomonas sp. KMM3893]	714	0.8740165112023343
CRH76281 [Chlamydia trachomatis]	54	0.3433170040703247
WP_108669452 [Bacillus acanthi]	87	0.812635456489895
RMF58763 [Calditrichaeota bacterium]	796	0.010549107112299172
WP_058443058 [Legionella brunensis]	680	0.570910821027116
PPR74934 [Alphaproteobacteria bacterium MarineAlpha3_Bin4]	557	0.3218191917662152
WP_113910502 [Roseovarius sp. YLY04]	185	0.8239635353053014
RMI25504 [Calditrichaeota bacterium]	480	0.43207009930696505
RCL68671 [Bacteroidetes bacterium]	67	0.3031785208584623
RPE93682 [Frederiksenia canicola]	401	0.12400361511405134
WP_096383340 [Lysobacter enzymogenes]	52	0.9310458762507475
PHS01706 [Oceanobacter sp.]	547	0.37743955271828966
PDH46047 [Bacteroidetes bacterium MED-G21]	32	0.329485677537238
OQX68717 [Sorangiineae bacterium NIC37A_2]	739	0.11836898362819148
RPI73564 [Ignavibacteriales bacterium]	34	0.6610326485338025
WP_106753308 [Pannonibacter carbonis]	724	0.1261063373133603
SEA31946 [Alkalimonas amylolytica]	157	0.8483137410356882
KJS17527 [Peptococcaceae bacterium BRH_c4b]	747	0.6939261943431384
TVO67950 [Denitromonas halophilus]	257	0.5568480210539931
WP_123663401 [Candidatus Cardinium hertigii]	738	0.5607646373388947
RLA98397 [Deltaproteobacteria bacterium]	82	0.811729510057981
WP_088343635 [Rhodomicrobium]	102	0.34148380075045015
WP_045857263 [Cellvibrionaceae bacterium Bs12]	470	0.18556774220320027
RYE14461 [Rickettsiales bacterium]	461	0.5535896190682669
WP_108923555 [Actinobacillus porcitonsillarum]	382	0.15950700879771718
WP_120323157 [Altererythrobacter sp. HN-Y73]	388	0.7983708076399035
QDO96721 [Ferrovibrio sp. K5]	784	0.7563230399883962
RZO28774 [SAR86 cluster bacterium]	100	0.01825745277681623
PZO89392 [Sphingomonas sanxanigenens]	581	0.9153578269331252
WP_007651009 [Shewanella sp. HN-41]	221	0.3418763504476673
WP_072666051 [Candidatus Erwinia haradaeae]	928	0.5674532015518835
TAK33113 [Myxococcaceae bacterium]	561	0.4997920426974224
WP_116301563 [Alkalilimnicola ehrlichii]	204	0.8386743669568195
WP_014106333 [Komagataeibacter medellinensis NBRC 3288]	538	0.9130028875387248
WP_012172150 [Azorhizobium caulinodans ORS 571]	949	0.15739786953373835
WP_008811954 [Burkholderiales bacterium]	192	0.5595326241970523
WP_009177868 [Silicibacter sp. TrichCH4B]	773	0.22300027036058356
AAP95187 [Haemophilus]	388	0.1914582644610816
WP_015360427 [Candidatus Uzinura diaspidicola str. ASNER]	777	0.6860449481602289
TSE35374 [Tepidimonas sp. SPSP-6]	734	0.18046895338365554
WP_003795548 [Kingella oralis ATCC 51147]	43	0.8382682769376856
WP_006283143 [Prevotella bryantii]	505	0.84646206502335
WP_115173978 [Vibrio cincinnatiensis]	327	0.013347013384309436
OUU17033 [Crocinitomicaceae bacterium TMED45]	656	0.6363766684072985
WP_109338488 [Salinimonas sp. HMF8227]	752	0.8582438019205708
VFP79586 [Candidatus Erwinia haradaeae]	758	0.2767427785664217
WP_077618945 [Bacillus sinesaloumensis]	214	0.8499907891695145
WP_066568800 [Snodgrassella sp. CFCC 13594]	356	0.1869821526729073
WP_114984687 [Candidatus Cyclonatronum proteinivorum]	313	0.6360000710677158
WP_116435691 [Herbaspirillum sp. 3C11]	720	0.6099553041416189
WP_012179007 [Dinoroseobacter shibae DFL 12 = DSM 16493]	360	0.7089449860697858
WP_052339071 [Anaerobiospirillum succiniciproducens]	911	0.16372256008757136
RKY15609 [Planctomycetes bacterium]	109	0.5364696159532261
PYX40766 [Acidobacteria bacterium]	283	0.5266978762085871
PZN75935 [Proteobacteria bacterium]	826	0.35028354176101884
WP_027240570 [Pseudophaeobacter arcticus]	342	0.5602208613379703
OZB74984 [Halothiobacillus sp. 14-55-98]	469	0.2341867951079667
WP_005368838 [Methylomicrobium album BG8]	88	0.8058325425489823
WP_005000490 [Nitrococcus mobilis Nb-231]	450	0.34563052951898465
WP_013567452 [Terriglobus saanensis SP1PR4]	67	0.8793982067588462
PAZ02445 [Spartobacteria bacterium AMD-G5]	151	0.14464394679839077
WP_028257121 [Veillonella montpellierensis]	69	0.5389411384913918
XP_021680865 [Hevea brasiliensis]	453	0.872042917539239
WP_117412826 [Breoghania sp. L-A4]	600	0.5800322688211202
OJT96795 [Alphaproteobacteria bacterium 65-7]	558	0.359496918144638
PIU45211 [Ignavibacteriales bacterium CG07_land_8_20_14_0_80_59_12]	290	0.3338033906959941
WP_132052139 [Flavisolibacter sp. 17J28-1]	96	0.3208392043931215
TAK98572 [Rhodospirillaceae bacterium]	549	0.23994075766220935
WP_095524703 [Candidatus Dactylopiibacterium carminicum]	746	0.825883344926696
WP_047196344 [Polyangium]	815	0.9975460105999523
EKD55276 [uncultured bacterium]	410	0.25945202608566165
OHB51915 [Planctomycetes bacterium GWF2_41_51]	380	0.3579679070826276
WP_085218389 [Sphingomonas indica]	689	0.3654377956350112
RJQ64627 [Ignavibacteriales bacterium]	588	0.13607161970717163
WP_047166425 [Sphingomonas sp. Y57]	974	0.6543617233465998
OUU22048 [Flavobacteriaceae bacterium TMED48]	946	0.6553402280456119
WP_132583733 [Paralcaligenes ureilyticus]	279	0.895896036614107
PIX44124 [Armatimonadetes bacterium CG_4_8_14_3_um_filter_66_20]	835	0.8058381126299797
WP_068182582 [Rhizobiales bacterium CCH3-A5]	991	0.8942255221172765
REJ34255 [Firmicutes bacterium]	197	0.6452005945201131
OUT98109 [Betaproteobacteria bacterium TMED41]	159	0.17231350193356487
WP_026462056 [Adhaeribacter aquaticus]	367	0.608040794054435
RJQ55833 [Actinobacteria bacterium]	822	0.01906971667862578
WP_066599779 [Sphingobium czechense]	245	0.15391156248601323
WP_009162995 [Prevotella saccharolytica F0055]	265	0.9843398580032119
WP_131311380 [Ancalomicrobiaceae bacterium SA-279]	134	0.5510947661874097
RMG88325 [Candidatus Dadabacteria bacterium]	159	0.8297207118209169
OFW03142 [Acidobacteria bacterium RIFCSPLOWO2_12_FULL_68_19]	376	0.4018605849925079
WP_137949006 [Comamonadaceae bacterium ALPHA2B]	228	0.4587118608439805
WP_126775869 [Aliidiomarina sanyensis]	399	0.38882226934533004
WP_095367159 [Pseudoalteromonas sp. NBT06-2]	353	0.623552199320277
WP_017223349 [Moritella dasanensis]	85	0.17627603194441788
WP_121541668 [Zetaproteobacteria bacterium]	211	0.09150303143129235
TFG96191 [Myxococcales bacterium]	705	0.8828644952134097
WP_007229271 [marine gamma proteobacterium HTCC2148]	507	0.0015496800220402562
WP_101521396 [Chromatocurvus sp. F02]	510	0.03020841872384139
WP_129714320 [Pedobacter sp. SYP-B3415]	110	0.8358936263853235
WP_013796186 [Marinomonas posidonica IVIA-Po-181]	770	0.4148082454281593
RPG44632 [Gammaproteobacteria bacterium TMED112]	306	0.6228206039753538
OYV20633 [Methylococcaceae bacterium NSP1-2]	596	0.5850486893996422
WP_015856371 [Bartonella grahamii]	903	0.7363439376385934
WP_132021716 [Bisgaardia hudsonensis]	893	0.1668076554757877
RQW84777 [Methylococcus sp.]	883	0.838810124239977
TPW34442 [Neokomagataea sp. Jb2]	362	0.03746260142073188
WP_103327676 [Bacteroidetes endosymbiont of Geopemphigus sp.]	857	0.5175257061563074
WP_090920753 [Pasteurella skyensis]	287	0.17260778406533228
WP_119396361 [Oceanospirillales bacterium WDS2A16A]	835	0.9462425084931069
WP_132701997 [Reinekea marinisedimentorum]	176	0.4563324345845341
AWV22130 [Roseomonas mucosa]	437	0.42656802433595997
WP_069649233 [Caloranaerobacter ferrireducens]	687	0.41593873477598353
WP_029416515 [Brevundimonas bacteroides]	110	0.34088511297317636
WP_086638229 [Acetobacter okinawensis]	965	0.4875787478883905
PYY16575 [Acidobacteria bacterium]	983	0.28416079659843485
WP_014101924 [Micavibrio aeruginosavorus ARL-13]	270	0.9236332771112472
WP_070237020 [Lutibacter sp. LPB0138]	262	0.40103039566938103
WP_070375569 [Colwellia sp. PAMC 20917]	992	0.9167074933373588
WP_074697704 [Selenomonas ruminantium]	802	0.5305036384622742
WP_010547539 [gamma proteobacterium HIMB30]	963	0.9889853025961557
PIE42847 [Gammaproteobacteria bacterium]	847	0.9491503020700349
WP_064749729 [Lysobacter antibioticus]	329	0.5908211031669808
WP_073055323 [Kaistia soli DSM 19436]	625	0.4130599175027999
WP_129196328 [Ammoniphilus sp. CFH 90114]	586	0.34074621858840926
WP_102794478 [Bowmanella denitrificans]	624	0.20696779267382037
WP_135283974 [Ramlibacter rhizophilus]	984	0.029433628559229263
WP_140192528 [Rhodobacteraceae bacterium SM1903]	750	0.21674713550432723
TAE23792 [Candidatus Kapabacteria bacterium]	300	0.2703709784476892
TFG37593 [Syntrophobacterales bacterium]	655	0.5846416393772251
TNF54028 [Gammaproteobacteria bacterium]	438	0.8490296635607183
WP_078745715 [Oceanospirillum multiglobuliferum]	131	0.7375033399474461
WP_028498614 [Microvirgula sp. AG722]	107	0.9900446855204028
SED97732 [Prevotella sp. lc2012]	58	0.41225142551758
WP_085356096 [Neisseria dumasiana]	812	0.8245482203205347
WP_129252963 [Ancylomarina sp. SHSM-M15]	807	0.02426923412868709
WP_111915251 [Lysobacter sp. N42]	390	0.4506882498266407
OED43704 [Endozoicomonas sp. (ex Bugula neritina AB1)]	32	0.08952773361123023
PCJ26234 [SAR86 cluster bacterium]	646	0.15628194376129345
KWV86297 [Pseudomonas fluorescens]	492	0.6893571223418841
OYT91561 [Pseudomonas sp. PGPPP3]	948	0.6398930975617115
WP_079446851 [Nitrobacter vulgaris]	574	0.6934416214331076
RME82481 [Zetaproteobacteria bacterium]	153	0.4420646657150379
RJP40687 [Phycisphaerales bacterium]	701	0.7990098034383526
WP_036181858 [Maribius sp. MOLA 401]	231	0.16679173949245707
WP_061568417 [Caldibacillus debilis]	51	0.15104689561139006
TLY53217 [Gammaproteobacteria bacterium]	672	0.8123571239902325
EQB63404 [candidate division Zixibacteria bacterium RBG_19FT_COMBO_42_43]	822	0.3537589424179901
RMH11209 [Planctomycetes bacterium]	614	0.4891493475257882
WP_123658124 [Salinisphaera japonica YTM-1]	702	0.6156249750426299
WP_084720383 [Skermanella aerolata KACC 11604]	360	0.9443538369137852
WP_088104633 [Bacillus sp. FJAT-45385]	929	0.2056833763016539
WP_114277311 [Sulfitobacter sp. DFL-14]	264	0.2709785263018868
OHE78656 [Verrucomicrobia bacterium RIFCSPHIGHO2_12_FULL_41_10]	325	0.3943395658188722
GBD90483 [bacterium BMS3Abin04]	924	0.16060858157442126
TMI80106 [Bacteroidetes bacterium]	251	0.6318334786056523
SDU00085 [Pseudomonas salegens]	972	0.8766868703062156
WP_121839649 [Parashewanella curva]	393	0.6692123149433447
PKL52144 [Nitrospira bacterium HGW-Nitrospira-1]	124	0.14841404368430655
WP_142835971 [Rhodobacteraceae bacterium JBTF-M29]	813	0.11148826071432338
TLY65466 [Gammaproteobacteria bacterium]	325	0.9156169337490969
WP_023473157 [Betaproteobacteria bacterium MOLA814]	397	0.7827307278696748
WP_084373020 [Reichenbachiella faecimaris]	500	0.32913051578787467
WP_121532952 [Rhodobacter sp. BO-81]	141	0.6655041085005551
WP_022968095 [Arenimonas oryziterrae DSM 21050 = YC6267]	949	0.015552878307421247
WP_009490934 [Microvirga lotononidis]	125	0.5692791510765068
RLB47643 [Deltaproteobacteria bacterium]	18	0.3331732098515079
WP_138084907 [Verrucobacter flavum]	578	0.36318468553528216
WP_107350071 [Photobacterium lutimaris]	847	0.19943745804223956
SFR38422 [Yoonia tamlensis]	393	0.6546298332798662
WP_010521591 [Aquimarina agarivorans]	643	0.9893217016772088
PZO02765 [Alphaproteobacteria bacterium]	1	0.5170773804266396
WP_110131877 [Coraliomargarita sp. WN38]	128	0.9021736763328392
WP_129167732 [Oxalobacteraceae bacterium CAVE-383]	156	0.5201554830606401
WP_132476594 [Paracandidimonas soli]	584	0.9345365091842479
WP_136066784 [Halomonas sp. EAR18]	592	0.8894881366017722
WP_074205079 [Sphingorhabdus marina DSM 22363]	567	0.09990622060382559
EGW51963 [Desulfovibrio sp. 6_1_46AFAA]	327	0.831503619473499
WP_126519655 [Shewanella canadensis]	117	0.9804254466053414
TMI87562 [Terrabacteria group bacterium ANGP1]	53	0.469387273039779
WP_114986593 [Pragia fontium]	778	0.03160666656376965
WP_108661156 [Acuticoccus kandeliae]	992	0.5228666646013471
TMG84181 [Betaproteobacteria bacterium]	38	0.7716191591528979
OGT77754 [Gammaproteobacteria bacterium RIFCSPLOWO2_02_FULL_52_10]	231	0.7460694114174394
WP_076603977 [Azoarcus tolulyticus]	320	0.4004919761227632
RTL52985 [Bradyrhizobiaceae bacterium]	753	0.31216543390027784
WP_085159924 [Alteromonadaceae bacterium Bs31]	866	0.08027936492624432
REJ85390 [Acidobacteria bacterium]	435	0.03553134274388414
WP_053422015 [Azoarcus sp. PA01]	348	0.11478356715180038
WP_114727841 [Gluconacetobacter liquefaciens]	767	0.5599963627307369
VDL05581 [Bordetella pertussis]	113	0.7297164881945954
WP_014353891 [Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)]	493	0.3617244573636921
TLM80496 [Actinobacteria bacterium]	860	0.8907961415528859
PYS24279 [Acidobacteria bacterium]	928	0.790782660356382
RKZ96388 [Gammaproteobacteria bacterium]	572	0.0014442443041375874
KRO87080 [Cryomorphaceae bacterium BACL29 MAG-121220-bin8]	80	0.8655255554391249
WP_107694200 [Nitrosospira sp. Nsp2]	797	0.18617818161498556
WP_025264143 [Wolbachia endosymbiont of Onchocerca volvulus]	686	0.6341873277471712
TET68338 [candidate division Zixibacteria bacterium]	964	0.30079226429675354
WP_057850557 [Bradyrhizobium valentinum]	284	0.7028341404214286
WP_126787838 [Aliidiomarina sedimenti]	552	0.7810993015872273
OIO59829 [Verrucomicrobia bacterium CG_4_9_14_3_um_filter_43_20]	54	0.9692893341379232
WP_022842139 [Acidobacteriaceae bacterium TAA166]	478	0.1871550194284356
EHL31218 [Legionella drancourtii LLAP12]	733	0.7131421623286648
WP_111538259 [Hwanghaeicola aestuarii]	279	0.37180846208207496
PKP66883 [Alphaproteobacteria bacterium HGW-Alphaproteobacteria-9]	478	0.8488328100024651
WP_123139871 [Marichromatium sp. AB31]	870	0.4676831234308947
RZL11668 [Rubrivivax sp.]	957	0.025866714870364627
PCJ60897 [Planctomycetes bacterium]	381	0.7109982270960964
XP_021889955 [Carica papaya]	269	0.9383151892717145
WP_109616359 [Sediminitomix flava]	412	0.31115329118359936
RPG59772 [Flavobacteriaceae bacterium TMED81]	353	0.11513105595535644
OQX95466 [candidate division KSB1 bacterium 4572_119]	323	0.2450900251776823
PYM19528 [Candidatus Rokubacteria bacterium]	36	0.7097273199513416
OKY85673 [Bacteroidales bacterium 52_46]	320	0.8390959480520771
WP_068478493 [Oleiphilus sp. HI0067]	958	0.3871780163994186
AHF00901 [Thiomicrospira aerophila AL3]	944	0.16383903694063862
WP_118994588 [Pusillimonas caeni]	450	0.7196954164701374
WP_101505849 [Erwinia sp. B116]	565	0.3950262524271393
WP_119322290 [Capsulimonas corticalis]	507	0.9148366639599653
WP_025004083 [Porphyromonas macacae]	404	0.09639945684193085
WP_082990319 [Woeseia oceani]	98	0.23399759210563364
WP_096432169 [Thioclava arenosa]	463	0.9607330306894971
PCK09513 [Alteromonadaceae bacterium]	706	0.2693578948339266
WP_089728863 [Halomonas muralis]	231	0.8315734937286835
WP_136871913 [Desulforhopalus sp. IMCC35007]	164	0.9424375242489458
CDA93308 [Bacteroides sp. CAG:709]	23	0.48239113403583267
WP_136545426 [Acetobacteraceae bacterium]	202	0.3228896328602777
