Sequence_ID	Param_1	Param2
gi|171685958|ref|XP_001907920.1|(4-95:110) hypothetical protein [Podospora anserina S mat+]   gi|170942940|emb|CAP68593.1| unnamed protein product [Podospora an	594	0.5039965875729208
gi|224008693|ref|XP_002293305.1|(2-83:94) predicted protein [Thalassiosira pseudonana CCMP1335]   gi|220970705|gb|EED89041.1| predicted protein [Thalassiosira p	449	0.13647127509028822
gi|116784195|gb|ABK23253.1|(1-107:111) unknown [Picea sitchensis] ((#27 <= #19 <= #3 <= #0))   E=1e-22 s/c=1.02 id=23% cov=85%	308	0.9931814622560307
gi|343429562|emb|CBQ73135.1|(29-110:127) related to Yippee protein [Sporisorium reilianum SRZ2] ((#16 <= #3 <= #0))   E=2e-12 s/c=0.93 id=39% cov=75%	130	0.7927905569369257
gi|116791271|gb|ABK25918.1|(8-98:129) unknown [Picea sitchensis] ((#19 <= #3 <= #0))   E=2e-31 s/c=1.52 id=31% cov=59%	536	0.2629310391834566
gi|357122225|ref|XP_003562816.1|(5-95:111) PREDICTED: putative yippee-like protein Os10g0369500-like [Brachypodium distachyon] ((#16 <= #3 <= #0))  E=4e-11 s/c=	872	0.7759362321373319
gi|356522494|ref|XP_003529881.1|(5-109:123) PREDICTED: protein yippee-like At4g27745-like [Glycine max] ((#27 <= #19 <= #3 <= #0))   E=3e-32 s/c=1.34 id=23% cov	45	0.6748817968874754
gi|356568076|ref|XP_003552239.1|(1-101:128) PREDICTED: protein yippee-like [Glycine max] ((#26 <= #14 <= #0))   E=3e-19 s/c=0.97 id=24% cov=76%	800	0.8196396972078551
gi|388495048|gb|AFK35590.1|(1-105:129) unknown [Lotus japonicus] ((#27 <= #19 <= #3 <= #0))   E=2e-05 s/c=0.50 id=34% cov=83%	664	0.5075831430764274
gi|84995892|ref|XP_952668.1|(18-131:138) yippee-like zinc binding protein [Theileria annulata strain Ankara]   gi|65302829|emb|CAI74936.1| yippee-like zinc bind	359	0.3431536992014017
gi|346465269|gb|AEO32479.1|(1-101:101) hypothetical protein [Amblyomma maculatum] ((#26 <= #14 <= #0))   E=2e-18 s/c=0.94 id=23% cov=74%	579	0.005082612024255084
gi|156089633|ref|XP_001612223.1|(1-110:130) yippee zinc-binding protein [Babesia bovis T2Bo]   gi|154799477|gb|EDO08655.1| yippee putative zinc-binding protein 	384	0.25132376727134387
gi|150865060|ref|XP_001384115.2|(1-124:140) hypothetical protein PICST_58133 [Scheffersomyces stipitis CBS 6054]   gi|149386316|gb|ABN66086.2| yippee-like prote	388	0.9179380220549876
gi|268638314|ref|XP_647468.2|(1-107:129) yippee-like protein [Dictyostelium discoideum AX4]   gi|256013113|gb|EAL73448.2| yippee-like protein [Dictyostelium dis	8	0.4119677034704673
gi|358059809|dbj|GAA94455.1|(1-129:137) hypothetical protein E5Q_01107 [Mixia osmundae IAM 14324] ((#18 <= #3 <= #0))   E=2e-42 s/c=1.35 id=29% cov=98%	582	0.5885394146168982
gi|255714551|ref|XP_002553557.1|(4-102:117) KLTH0E01562p [Lachancea thermotolerans]   gi|238934939|emb|CAR23120.1| KLTH0E01562p [Lachancea thermotolerans CBS 63	798	0.8629343087861795
gi|397530036|gb|AFO53626.1|(72-199:266) yippee family protein [Beauveria bassiana] ((#18 <= #3 <= #0))   E=1e-34 s/c=1.16 id=29% cov=82%	892	0.8343807509466691
gi|363755264|ref|XP_003647847.1|(10-116:124) hypothetical protein Ecym_7182 [Eremothecium cymbalariae DBVPG#7215]   gi|356891883|gb|AET41030.1| hypothetical pro	300	0.17434430777884946
gi|380354425|emb|CCG23940.1|(17-114:118) Moh1 protein [Candida orthopsilosis] ((#17 <= #3 <= #0))   E=8e-08 s/c=0.62 id=31% cov=86%	425	0.10757304144676572
gi|402077319|gb|EJT72668.1|(42-154:158) hypothetical protein GGTG_09527 [Gaeumannomyces graminis var. tritici R3-111a-1] ((#17 <= #3 <= #0))  E=1e-07 s/c=0.53 i	641	0.4167135761933116
gi|402220920|gb|EJU00990.1|(5-106:110) yippee-like protein [Dacryopinax sp. DJM-731 SS1] ((#17 <= #3 <= #0))   E=4e-06 s/c=0.54 id=31% cov=90%	92	0.4909818525815214
gi|145517238|ref|XP_001444502.1|(1-109:112) hypothetical protein [Paramecium tetraurelia strain d4-2]   gi|124411924|emb|CAK77105.1| unnamed protein product [Pa	391	0.6915210045554858
gi|336376071|gb|EGO04406.1|(9-106:110) hypothetical protein SERLA73DRAFT_173767 [Serpula lacrymans var. lacrymans S7.3]   gi|336389164|gb|EGO30307.1| hypothetic	774	0.8190895643103941
gi|357156944|ref|XP_003577629.1|(11-107:137) PREDICTED: protein yippee-like [Brachypodium distachyon] ((#17 <= #3 <= #0))   E=5e-05 s/c=0.52 id=28% cov=85%	366	0.43249647460382434
gi|331240728|ref|XP_003333014.1|(9-106:110) peptidylprolyl isomerase [Puccinia graminis f. sp. tritici CRL 75-36-700-3]   gi|309312004|gb|EFP88595.1| peptidylpr	263	0.6618706150635898
gi|356548694|ref|XP_003542735.1|(10-102:135) PREDICTED: uncharacterized protein LOC100305833 [Glycine max] ((#17 <= #3 <= #0))   E=6e-36 s/c=1.65 id=26% cov=82%	981	0.3321605658269752
gi|326474739|gb|EGD98748.1|(10-115:185) yippee family protein [Trichophyton tonsurans CBS 112818] ((#17 <= #3 <= #0))   E=0.0006 s/c=0.45 id=30% cov=78%	74	0.818804274456795
gi|307106763|gb|EFN55008.1|(1-112:112) hypothetical protein CHLNCDRAFT_134827 [Chlorella variabilis] ((#18 <= #3 <= #0))   E=2e-42 s/c=1.55 id=31% cov=85%	492	0.6375722680330999
gi|256087938|ref|XP_002580118.1|(342-441:455) yippee protein [Schistosoma mansoni] ((#17 <= #3 <= #0))   E=1e-39 s/c=1.65 id=30% cov=84%	890	0.909356035762007
gi|367011909|ref|XP_003680455.1|(52-150:158) hypothetical protein TDEL_0C03550 [Torulaspora delbrueckii]   gi|359748114|emb|CCE91244.1| hypothetical protein TDE	771	0.7668835748101288
gi|260949471|ref|XP_002619032.1|(13-113:177) hypothetical protein CLUG_00191 [Clavispora lusitaniae ATCC 42720]   gi|238846604|gb|EEQ36068.1| hypothetical prote	314	0.3851377396591191
gi|119611521|gb|EAW91115.1|(23-123:157) hCG2041302 [Homo sapiens] ((#27 <= #19 <= #3 <= #0))   E=0.0003 s/c=0.48 id=20% cov=79%	323	0.8668472779038011
gi|348676633|gb|EGZ16450.1|(1-105:110) hypothetical protein PHYSODRAFT_350967 [Phytophthora sojae] ((#17 <= #3 <= #0))   E=4e-39 s/c=1.55 id=34% cov=83%	243	0.6556667596919193
gi|358054546|dbj|GAA99472.1|(41-152:155) hypothetical protein E5Q_06171 [Mixia osmundae IAM 14324] ((#18 <= #3 <= #0))   E=6e-38 s/c=1.42 id=30% cov=84%	979	0.8007182533232906
gi|281210753|gb|EFA84919.1|(8-93:103) yippee-like protein [Polysphondylium pallidum PN500] ((#17 <= #3 <= #0))   E=2e-31 s/c=1.60 id=28% cov=75%	313	0.13510128590016057
gi|299751916|ref|XP_002911699.1|(49-158:189) hypothetical protein CC1G_14230 [Coprinopsis cinerea okayama7#130]   gi|298409593|gb|EFI28205.1| hypothetical prote	818	0.9349681425119788
gi|213510700|ref|NP_001133660.1|(5-90:105) pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial [Salmo salar]   gi|209154844|gb|ACI33654.1| yipp	891	0.8431166889666286
gi|147789353|emb|CAN73319.1| hypothetical protein VITISV_034299 [Vitis vinifera ((seed: #19 <= #3 <= #0))	520	0.7023699912818446
gi|147789353|emb|CAN73319.1|(1-99:398) hypothetical protein VITISV_034299 [Vitis vinifera] ((#25 <= #5 <= #0))   E=9e-15 s/c=0.83 id=51% cov=77%	311	0.2099226009676991
gi|27923882|sp|Q8S5M8.1|YIPL_ORYSJ(14-114:119) RecName: Full=Putative yippee-like protein Os10g0369500   gi|20043023|gb|AAM08831.1|AC113335_11 Hypothetical prot	77	0.6668649295617264
gi|119480433|ref|XP_001260245.1|(11-139:191) Yippee putative zinc-binding protein [Neosartorya fischeri NRRL 181]   gi|119408399|gb|EAW18348.1| Yippee putative 	759	0.45696293959415
gi|302755626|ref|XP_002961237.1|(10-114:114) hypothetical protein SELMODRAFT_74962 [Selaginella moellendorffii]   gi|300172176|gb|EFJ38776.1| hypothetical prote	451	0.6151097441285318
gi|345564562|gb|EGX47523.1|(19-106:201) hypothetical protein AOL_s00083g332 [Arthrobotrys oligospora ATCC 24927] ((#17 <= #3 <= #0))  E=1e-29 s/c=1.50 id=26% co	964	0.29219670941868414
gi|261329008|emb|CBH11986.1|(101-214:214) zinc-binding protein (Yippee), putative [Trypanosoma brucei gambiense DAL972] ((#27 <= #19 <= #3 <= #0))  E=2e-14 s/c=	231	0.10980453110607447
gi|118363166|ref|XP_001014872.1|(1-93:98) hypothetical protein TTHERM_00051750 [Tetrahymena thermophila]   gi|89296575|gb|EAR94563.1| hypothetical protein TTHER	528	0.8770395079256323
gi|346322047|gb|EGX91646.1|(1-110:111) Yippee zinc-binding protein [Cordyceps militaris CM01] ((#18 <= #3 <= #0))   E=6e-10 s/c=0.61 id=33% cov=83%	523	0.8429360377113333
gi|356501150|ref|XP_003519391.1|(1-123:132) PREDICTED: protein yippee-like isoform 1 [Glycine max]   gi|356501152|ref|XP_003519392.1| PREDICTED: protein yippee-	677	0.515536567643629
gi|242785315|ref|XP_002480569.1|(1-111:112) Yippee zinc-binding protein Moh1, putative [Talaromyces stipitatus ATCC 10500]   gi|218720716|gb|EED20135.1| Yippee 	630	0.06591894533411669
gi|115473037|ref|NP_001060117.1|(1-107:110) Os07g0584000 [Oryza sativa Japonica Group]   gi|34393694|dbj|BAC82961.1| Yippee-like protein [Oryza sativa Japonica 	970	0.8287129774849802
gi|330790861|ref|XP_003283514.1|(1-119:128) hypothetical protein DICPUDRAFT_96394 [Dictyostelium purpureum]   gi|325086624|gb|EGC40011.1| hypothetical protein D	627	0.46990299549548775
gi|393218846|gb|EJD04334.1|(1-109:110) yippee-like protein [Fomitiporia mediterranea MF3/22] ((#18 <= #3 <= #0))   E=4e-07 s/c=0.53 id=31% cov=83%	274	0.35868541589432323
gi|396493445|ref|XP_003844037.1|(1-109:110) similar to yippee zinc-binding protein Moh1 [Leptosphaeria maculans JN3]   gi|312220617|emb|CBY00558.1| similar to y	819	0.5181108397544137
gi|168017126|ref|XP_001761099.1|(1-101:122) predicted protein [Physcomitrella patens subsp. patens]   gi|162687785|gb|EDQ74166.1| predicted protein [Physcomitre	334	0.14093938062536981
gi|346321792|gb|EGX91391.1|(61-189:248) yippee family protein [Cordyceps militaris CM01] ((#27 <= #19 <= #3 <= #0))   E=9e-12 s/c=0.57 id=18% cov=90%	665	0.28385102122765515
gi|241954518|ref|XP_002419980.1|(23-118:263) Yippee-like zinc-binding protein, putative [Candida dubliniensis CD36]   gi|223643321|emb|CAX42196.1| Yippee-like z	911	0.2300980171994833
gi|297796245|ref|XP_002866007.1|(1-119:129) yippee family protein [Arabidopsis lyrata subsp. lyrata]   gi|297311842|gb|EFH42266.1| yippee family protein [Arabid	525	0.015084164619769913
gi|303272751|ref|XP_003055737.1|(19-116:120) predicted protein [Micromonas pusilla CCMP1545]   gi|226463711|gb|EEH60989.1| predicted protein [Micromonas pusilla	781	0.9289812046594955
gi|226499910|ref|NP_001150387.1|(1-107:140) LOC100284017 [Zea mays]   gi|195638856|gb|ACG38896.1| protein yippee-like [Zea mays] ((#18 <= #3 <= #0))  E=4e-05 s/	445	0.7563737146363204
gi|336471876|gb|EGO60036.1|(88-226:276) hypothetical protein NEUTE1DRAFT_56096, partial [Neurospora tetrasperma FGSC 2508]   gi|350294930|gb|EGZ76015.1| yippee-	237	0.691460734589719
gi|308461544|ref|XP_003093063.1|(1-127:164) hypothetical protein CRE_13108 [Caenorhabditis remanei]   gi|308251686|gb|EFO95638.1| hypothetical protein CRE_13108	159	0.5837740899481532
gi|326478444|gb|EGE02454.1|(1-100:101) yippee [Trichophyton equinum CBS 127.97] ((#18 <= #3 <= #0))   E=2e-24 s/c=1.14 id=27% cov=76%	42	0.4555228106301875
gi|351708904|gb|EHB11823.1|(8-122:167) Protein yippee-like 3 [Heterocephalus glaber] ((#18 <= #3 <= #0))   E=1e-47 s/c=1.67 id=28% cov=87%	875	0.6115309912766973
gi|356551962|ref|XP_003544341.1|(6-116:125) PREDICTED: LOW QUALITY PROTEIN: protein yippee-like At4g27745-like [Glycine max] ((#18 <= #3 <= #0))  E=3e-33 s/c=1.	629	0.7528437482326561
gi|384498275|gb|EIE88766.1|(1-90:105) hypothetical protein RO3G_13477 [Rhizopus delemar RA 99-880] ((#18 <= #3 <= #0))   E=1e-27 s/c=1.39 id=31% cov=68%	863	0.7682813702083577
gi|395325725|gb|EJF58143.1|(1-94:142) hypothetical protein DICSQDRAFT_67663, partial [Dichomitus squalens LYAD-421 SS1] ((#18 <= #3 <= #0))  E=2e-20 s/c=1.09 id	738	0.2822988753496818
gi|169848241|ref|XP_001830828.1|(18-121:125) hypothetical protein CC1G_02279 [Coprinopsis cinerea okayama7#130]   gi|116507997|gb|EAU90892.1| hypothetical prote	879	0.2356209632375681
gi|351714475|gb|EHB17394.1|(1-127:146) Protein yippee-like 5 [Heterocephalus glaber] ((#18 <= #3 <= #0))   E=3e-32 s/c=1.10 id=27% cov=83%	938	0.757928418527694
gi|357492667|ref|XP_003616622.1|(12-96:129) Yippee-like protein [Medicago truncatula]   gi|355517957|gb|AES99580.1| Yippee-like protein [Medicago truncatula]   	853	0.20523654652610612
gi|121710622|ref|XP_001272927.1|(10-102:140) Yippee zinc-binding protein, putative [Aspergillus clavatus NRRL 1]   gi|119401077|gb|EAW11501.1| Yippee zinc-bindi	359	0.699060417955318
gi|395334109|gb|EJF66485.1|(12-103:110) yippee-like protein [Dichomitus squalens LYAD-421 SS1] ((#19 <= #3 <= #0))   E=3e-20 s/c=1.10 id=31% cov=72%	316	0.8052035874313177
gi|302850855|ref|XP_002956953.1|(1-116:129) hypothetical protein VOLCADRAFT_77361 [Volvox carteri f. nagariensis]   gi|300257671|gb|EFJ41916.1| hypothetical pro	769	0.4559093471165474
gi|388498478|gb|AFK37305.1|(1-126:127) unknown [Medicago truncatula] ((#27 <= #19 <= #3 <= #0))   E=7e-38 s/c=1.27 id=32% cov=94%	193	0.8075953848515897
gi|224132690|ref|XP_002321385.1|(9-92:105) predicted protein [Populus trichocarpa]   gi|222868381|gb|EEF05512.1| predicted protein [Populus trichocarpa] ((#19 <	269	0.8020249618129591
gi|224127979|ref|XP_002320211.1|(1-97:107) predicted protein [Populus trichocarpa]   gi|222860984|gb|EEE98526.1| predicted protein [Populus trichocarpa] ((#25 <	617	0.21764590976835796
gi|392573797|gb|EIW66935.1|(21-109:109) hypothetical protein TREMEDRAFT_69912 [Tremella mesenterica DSM 1558] ((#26 <= #14 <= #0))  E=3e-16 s/c=0.99 id=26% cov=	184	0.540215735044318
gi|342878984|gb|EGU80261.1|(75-164:243) hypothetical protein FOXB_09188 [Fusarium oxysporum Fo5176] ((#19 <= #3 <= #0))   E=2e-08 s/c=0.69 id=31% cov=54%	276	0.4573012124635457
gi|297746472|emb|CBI16528.3|(1-116:121) unnamed protein product [Vitis vinifera] ((#25 <= #5 <= #0))   E=9e-26 s/c=1.03 id=46% cov=100%	846	0.8900247344819806
gi|42563852|ref|NP_187511.2|(13-98:128) yippee-like protein [Arabidopsis thaliana]   gi|334185180|ref|NP_001189843.1| yippee-like protein [Arabidopsis thaliana]	71	0.8633896375546377
gi|358338561|dbj|GAA56987.1|(10-107:398) protein yippee-like 2 [Clonorchis sinensis] ((#25 <= #5 <= #0))   E=4e-37 s/c=1.59 id=19% cov=80%	660	0.9728178614511364
gi|387514380|emb|CCH61817.1|(156-256:267) hypothetical protein TBLA_0F02780 [Tetrapisispora blattae CBS 6284] ((#19 <= #3 <= #0))   E=2e-30 s/c=1.33 id=29% cov=	498	0.9247735058546114
gi|330947912|ref|XP_003307001.1|(60-167:236) hypothetical protein PTT_20322 [Pyrenophora teres f. teres 0-1]   gi|311315180|gb|EFQ84888.1| hypothetical protein 	100	0.631487784353936
gi|147834962|emb|CAN72354.1|(255-386:403) hypothetical protein VITISV_037538 [Vitis vinifera] ((#19 <= #3 <= #0))   E=2e-11 s/c=0.54 id=38% cov=72%	544	0.514636658501188
gi|147856878|emb|CAN79172.1| hypothetical protein VITISV_036443 [Vitis vinifera ((seed: #25 <= #5 <= #0))	709	0.441464854694526
gi|303274785|ref|XP_003056707.1| predicted protein [Micromonas pusilla CCMP1545 ((seed: #20 <= #3 <= #0))	441	0.5159949590690946
gi|255088537|ref|XP_002506191.1|(109-221:248) predicted protein [Micromonas sp. RCC299]   gi|226521462|gb|ACO67449.1| predicted protein [Micromonas sp. RCC299] 	390	0.7883460858920558
gi|66805029|ref|XP_636247.1| hypothetical protein DDB_G0289421 [Dictyostelium d ((seed: #21 <= #3 <= #0))	123	0.26851087144185115
gi|50729913|ref|XP_416702.1|(53-151:204) PREDICTED: protein Mis18-alpha [Gallus gallus] ((#21 <= #3 <= #0))   E=0.0001 s/c=0.51 id=31% cov=71%	773	0.4245193896809799
gi|224044450|ref|XP_002187157.1|(67-165:218) PREDICTED: hypothetical protein [Taeniopygia guttata] ((#21 <= #3 <= #0))   E=0.0001 s/c=0.51 id=30% cov=72%	750	0.043193860579620935
gi|12851734|dbj|BAB29147.1|(52-151:218) unnamed protein product [Mus musculus] ((#21 <= #3 <= #0))   E=0.0003 s/c=0.48 id=30% cov=71%	560	0.4536191332407222
gi|326435905|gb|EGD81475.1|(47-151:220) hypothetical protein PTSG_02193 [Salpingoeca sp. ATCC 50818] ((#21 <= #3 <= #0))   E=8e-27 s/c=1.16 id=26% cov=74%	424	0.547464584494415
gi|330797275|ref|XP_003286687.1|(245-364:487) hypothetical protein DICPUDRAFT_77558 [Dictyostelium purpureum]   gi|325083361|gb|EGC36816.1| hypothetical protein	30	0.5915174027436336
gi|326913298|ref|XP_003202976.1|(181-281:346) PREDICTED: hypothetical protein LOC100543909 [Meleagris gallopavo] ((#21 <= #3 <= #0))   E=2e-34 s/c=1.47 id=30% c	117	0.6539616772196543
gi|348563054|ref|XP_003467323.1|(139-239:303) PREDICTED: protein Mis18-alpha-like [Cavia porcellus] ((#21 <= #3 <= #0))   E=1e-32 s/c=1.41 id=29% cov=72%	909	0.5910426469203547
gi|354466326|ref|XP_003495625.1|(88-190:275) PREDICTED: protein Mis18-alpha-like [Cricetulus griseus] ((#21 <= #3 <= #0))   E=2e-32 s/c=1.38 id=27% cov=72%	102	0.19688636283503202
gi|189230091|ref|NP_001120995.2|(69-171:223) protein Mis18-alpha [Rattus norvegicus]   gi|221272065|sp|B2RZC4.1|MS18A_RAT RecName: Full=Protein Mis18-alpha   gi	821	0.08947780847838627
gi|148222174|ref|NP_001091479.1|(80-182:235) protein Mis18-alpha [Bos taurus]   gi|221272062|sp|A5D7N9.1|MS18A_BOVIN RecName: Full=Protein Mis18-alpha   gi|1461	249	0.2686021195947347
gi|355736732|gb|AES12090.1|(4-106:158) hypothetical protein [Mustela putorius furo] ((#21 <= #3 <= #0))   E=6e-29 s/c=1.26 id=27% cov=72%	712	0.7200615267555667
gi|395518672|ref|XP_003763483.1|(58-158:211) PREDICTED: protein Mis18-alpha [Sarcophilus harrisii] ((#21 <= #3 <= #0))   E=1e-24 s/c=1.14 id=26% cov=72%	769	0.5890042616470437
gi|281204653|gb|EFA78848.1|(384-504:594) hypothetical protein PPL_08313 [Polysphondylium pallidum PN500] ((#21 <= #3 <= #0))   E=5e-24 s/c=0.94 id=25% cov=85%	450	0.3463277703904697
gi|167535266|ref|XP_001749307.1|(32-133:210) hypothetical protein [Monosiga brevicollis MX1]   gi|163772173|gb|EDQ85828.1| predicted protein [Monosiga brevicoll	338	0.21667834866102786
gi|348518822|ref|XP_003446930.1|(37-149:204) PREDICTED: protein Mis18-alpha-like [Oreochromis niloticus] ((#21 <= #3 <= #0))   E=6e-18 s/c=0.83 id=28% cov=79%	529	0.5031200339471154
gi|71017729|ref|XP_759095.1|(166-278:462) hypothetical protein UM02948.1 [Ustilago maydis 521]   gi|46098887|gb|EAK84120.1| hypothetical protein UM02948.1 [Usti	251	0.9729784340762115
gi|47227089|emb|CAG00451.1|(31-147:202) unnamed protein product [Tetraodon nigroviridis] ((#21 <= #3 <= #0))   E=6e-16 s/c=0.74 id=24% cov=72%	425	0.2838594242702118
gi|301092242|ref|XP_002996980.1|(73-190:259) conserved hypothetical protein [Phytophthora infestans T30-4]   gi|262112208|gb|EEY70260.1| conserved hypothetical 	268	0.7813979683739758
gi|255087142|ref|XP_002505494.1|(4-102:257) predicted protein [Micromonas sp. RCC299]   gi|226520764|gb|ACO66752.1| predicted protein [Micromonas sp. RCC299] ((	738	0.7867003168845225
gi|351707406|gb|EHB10325.1|(76-173:228) Protein Mis18-beta [Heterocephalus glaber] ((#21 <= #3 <= #0))   E=1e-08 s/c=0.64 id=25% cov=70%	305	0.24928693054803464
gi|196000478|ref|XP_002110107.1|(81-186:243) hypothetical protein TRIADDRAFT_53738 [Trichoplax adhaerens]   gi|190588231|gb|EDV28273.1| hypothetical protein TRI	855	0.26119690648320737
gi|344294014|ref|XP_003418714.1|(78-175:230) PREDICTED: protein Mis18-beta-like [Loxodonta africana] ((#21 <= #3 <= #0))   E=5e-07 s/c=0.59 id=24% cov=70%	621	0.6873643713096212
gi|359323418|ref|XP_003640092.1|(77-174:229) PREDICTED: protein Mis18-beta-like [Canis lupus familiaris] ((#21 <= #3 <= #0))   E=2e-06 s/c=0.57 id=21% cov=70%	858	0.21298161100574875
gi|291403198|ref|XP_002717828.1|(77-174:276) PREDICTED: Opa interacting protein 5 [Oryctolagus cuniculus] ((#21 <= #3 <= #0))   E=5e-06 s/c=0.56 id=21% cov=70%	225	0.33977288270326644
gi|296214133|ref|XP_002753572.1|(77-174:229) PREDICTED: protein Mis18-beta [Callithrix jacchus] ((#21 <= #3 <= #0))   E=2e-05 s/c=0.53 id=19% cov=70%	203	0.9505595738601159
gi|378754477|gb|EHY64509.1|(6-101:140) hypothetical protein NERG_02478 [Nematocida sp. 1 ERTm2] ((#21 <= #3 <= #0))   E=2e-05 s/c=0.55 id=30% cov=67%	934	0.8131072320363297
gi|111120325|ref|NP_001036118.1|(71-168:241) protein Mis18-beta [Mus musculus]   gi|221272080|sp|A2AQ14.1|MS18B_MOUSE RecName: Full=Protein Mis18-beta; AltName:	587	0.34534232088299954
gi|395837914|ref|XP_003791873.1|(77-174:229) PREDICTED: protein Mis18-beta [Otolemur garnettii] ((#21 <= #3 <= #0))   E=2e-05 s/c=0.53 id=21% cov=70%	229	0.6319071668049864
gi|335309008|ref|XP_003361458.1|(56-146:201) PREDICTED: protein Mis18-beta-like [Sus scrofa] ((#21 <= #3 <= #0))   E=3e-05 s/c=0.57 id=27% cov=65%	288	0.4647609684604169
gi|354471771|ref|XP_003498114.1|(70-167:222) PREDICTED: protein Mis18-beta-like [Cricetulus griseus] ((#21 <= #3 <= #0))   E=5e-05 s/c=0.52 id=21% cov=70%	652	0.01599246407358279
gi|291401013|ref|XP_002716740.1|(81-181:234) PREDICTED: chromosome 21 open reading frame 45-like [Oryctolagus cuniculus] ((#21 <= #3 <= #0))  E=1e-30 s/c=1.34 i	275	0.1894815288853382
gi|388853812|emb|CCF52533.1|(179-307:502) uncharacterized protein [Ustilago hordei] ((#21 <= #3 <= #0))   E=7e-30 s/c=1.02 id=22% cov=72%	917	0.39357225037100685
gi|395503435|ref|XP_003756071.1|(178-286:342) PREDICTED: protein Mis18-beta [Sarcophilus harrisii] ((#21 <= #3 <= #0))   E=7e-30 s/c=1.21 id=26% cov=79%	349	0.2044898779400861
gi|343429774|emb|CBQ73346.1|(136-257:452) conserved hypothetical protein [Sporisorium reilianum SRZ2] ((#21 <= #3 <= #0))   E=8e-29 s/c=1.06 id=20% cov=72%	980	0.5969467273277097
gi|355708638|gb|AES03332.1|(77-174:180) Opa interacting protein 5 [Mustela putorius furo] ((#21 <= #3 <= #0))   E=2e-28 s/c=1.30 id=21% cov=71%	774	0.511885006247804
gi|348579419|ref|XP_003475477.1|(76-173:234) PREDICTED: protein Mis18-beta-like [Cavia porcellus] ((#21 <= #3 <= #0))   E=1e-27 s/c=1.28 id=22% cov=71%	408	0.7994362517114021
gi|334318418|ref|XP_001381202.2|(217-327:484) PREDICTED: hypothetical protein LOC100032105 [Monodelphis domestica] ((#21 <= #3 <= #0))  E=2e-27 s/c=1.12 id=23% 	317	0.758189275502649
gi|260808686|ref|XP_002599138.1|(50-160:303) hypothetical protein BRAFLDRAFT_81804 [Branchiostoma floridae]   gi|229284414|gb|EEN55150.1| hypothetical protein B	524	0.22916626463110656
gi|156376502|ref|XP_001630399.1|(30-160:661) predicted protein [Nematostella vectensis]   gi|156217419|gb|EDO38336.1| predicted protein [Nematostella vectensis]	867	0.665237986961835
gi|292618344|ref|XP_002663634.1|(61-169:223) PREDICTED: protein Mis18-alpha [Danio rerio] ((#21 <= #3 <= #0))   E=6e-24 s/c=1.04 id=31% cov=71%	308	0.42406884915577314
gi|326920478|ref|XP_003206499.1|(53-150:213) PREDICTED: protein Mis18-beta-like [Meleagris gallopavo] ((#21 <= #3 <= #0))   E=1e-23 s/c=1.14 id=22% cov=71%	364	0.1607584204859107
gi|164658147|ref|XP_001730199.1|(24-124:464) hypothetical protein MGL_2581 [Malassezia globosa CBS 7966]   gi|159104094|gb|EDP42985.1| hypothetical protein MGL_	386	0.050529820008001436
gi|395398448|sp|Q9P802.2|MIS18_SCHPO(20-117:194) RecName: Full=Kinetochore protein mis18   gi|347834428|emb|CAB72327.2| kinetochore protein Mis18 [Schizosacchar	484	0.2766795201992367
gi|388580495|gb|EIM20809.1|(7-109:212) hypothetical protein WALSEDRAFT_60714 [Wallemia sebi CBS 633.66] ((#21 <= #3 <= #0))   E=3e-21 s/c=1.00 id=22% cov=71%	283	0.9532252383176443
gi|307105964|gb|EFN54211.1|(14-112:199) hypothetical protein CHLNCDRAFT_135693 [Chlorella variabilis] ((#21 <= #3 <= #0))   E=2e-19 s/c=0.99 id=21% cov=72%	278	0.531896600317834
gi|224496026|ref|NP_001139092.1|(43-144:196) opa interacting protein 5 [Danio rerio]   gi|220678355|emb|CAX13140.1| novel protein [Danio rerio] ((#21 <= #3 <= #	457	0.37159710922481637
gi|327259618|ref|XP_003214633.1|(60-156:232) PREDICTED: protein Mis18-beta-like [Anolis carolinensis] ((#21 <= #3 <= #0))   E=1e-18 s/c=0.98 id=23% cov=70%	752	0.5849371965694454
gi|348515973|ref|XP_003445514.1|(2-125:179) PREDICTED: protein Mis18-beta-like [Oreochromis niloticus] ((#21 <= #3 <= #0))   E=1e-17 s/c=0.75 id=24% cov=80%	417	0.46966470607304633
gi|290976927|ref|XP_002671190.1|(171-288:453) predicted protein [Naegleria gruberi]   gi|284084757|gb|EFC38446.1| predicted protein [Naegleria gruberi] ((#21 <=	613	0.6448156077685252
gi|387592434|gb|EIJ87458.1|(2-104:142) hypothetical protein NEQG_02339 [Nematocida parisii ERTm3]   gi|387596918|gb|EIJ94538.1| hypothetical protein NEPG_00060 	494	0.9033838466361631
gi|291224906|ref|XP_002732443.1|(32-147:264) PREDICTED: hypothetical protein [Saccoglossus kowalevskii] ((#21 <= #3 <= #0))   E=4e-16 s/c=0.75 id=28% cov=71%	633	0.9216625945660182
gi|402471829|gb|EJW05361.1|(6-105:138) hypothetical protein EDEG_00587 [Edhazardia aedis USNM 41457] ((#21 <= #3 <= #0))   E=1e-13 s/c=0.79 id=23% cov=70%	223	0.8757239234973723
